constructorResultsId,raceId,constructorId,points,status
12309,616,80,0,nan
12308,616,1,0,nan
12307,616,6,0,nan
12306,616,66,2,nan
12305,616,34,3,nan
12304,616,63,4,nan
12303,616,25,6,nan
12302,616,32,9,nan
12319,617,37,0,nan
12318,617,6,0,nan
12317,617,63,0,nan
12316,617,34,1,nan
12315,617,25,3,nan
12314,617,1,4,nan
12313,617,32,9,nan
12331,618,34,0,nan
12330,618,37,0,nan
12329,618,80,1,nan
12328,618,25,2,nan
12327,618,66,3,nan
12326,618,58,4,nan
12325,618,32,6,nan
12324,618,1,9,nan
12341,619,58,0,nan
12340,619,66,0,nan
12339,619,80,0,nan
12338,619,1,3,nan
12337,619,34,4,nan
12336,619,37,6,nan
12335,619,32,9,nan
12056,620,32,0,nan
12055,620,66,0,nan
12054,620,34,0,nan
12053,620,37,1,nan
12052,620,63,2,nan
12051,620,6,4,nan
12050,620,1,6,nan
12065,621,82,0,nan
12064,621,66,0,nan
12063,621,25,0,nan
12062,621,34,1,nan
12061,621,37,2,nan
12060,621,6,3,nan
12059,621,32,6,nan
12074,622,82,0,nan
12073,622,25,0,nan
12072,622,34,0,nan
12071,622,37,1,nan
12070,622,1,2,nan
12069,622,63,3,nan
12068,622,6,6,nan
12083,623,34,0,nan
12082,623,63,0,nan
12081,623,82,1,nan
12080,623,1,2,nan
12079,623,25,3,nan
12078,623,32,4,nan
12077,623,6,6,nan
12103,624,6,0,nan
12102,624,34,0,nan
12101,624,66,0,nan
12100,624,82,1,nan
12099,624,37,2,nan
12098,624,63,3,nan
12097,624,1,4,nan
12096,624,25,6,nan
12111,625,34,0,nan
12110,625,1,0,nan
12109,625,63,1,nan
12108,625,37,2,nan
12107,625,82,4,nan
12106,625,32,6,nan
12105,625,25,9,nan
12121,626,66,0,nan
12120,626,34,0,nan
12119,626,37,0,nan
12118,626,6,1,nan
12117,626,82,3,nan
12116,626,1,4,nan
12115,626,25,6,nan
12114,626,32,9,nan
12131,627,63,0,nan
12130,627,25,0,nan
12129,627,34,1,nan
12128,627,1,2,nan
12127,627,66,3,nan
12126,627,37,4,nan
12125,627,6,9,nan
12142,628,81,0,nan
12141,628,37,0,nan
12140,628,25,0,nan
12139,628,66,1,nan
12138,628,82,2,nan
12137,628,63,3,nan
12136,628,1,6,nan
12135,628,32,9,nan
12152,629,37,0,nan
12151,629,6,0,nan
12150,629,66,1,nan
12149,629,34,2,nan
12148,629,1,4,nan
12147,629,63,6,nan
12146,629,32,9,nan
12162,630,37,0,nan
12161,630,63,0,nan
12160,630,82,1,nan
12159,630,6,2,nan
12158,630,34,3,nan
12157,630,1,10,nan
12156,630,25,9,nan
12171,631,63,0,nan
12170,631,34,0,nan
12169,631,32,0,nan
12168,631,6,2,nan
12167,631,37,3,nan
12166,631,1,4,nan
12165,631,25,9,nan
11846,632,34,0,nan
11845,632,63,0,nan
11844,632,1,1,nan
11843,632,82,2,nan
11842,632,180,3,nan
11841,632,25,6,nan
11840,632,6,9,nan
11856,633,63,0,nan
11855,633,34,0,nan
11854,633,1,2,nan
11853,633,66,3,nan
11852,633,82,4,nan
11851,633,6,6,nan
11850,633,25,9,nan
11865,634,66,0,nan
11864,634,63,1,nan
11863,634,180,2,nan
11862,634,1,3,nan
11861,634,6,4,nan
11860,634,200,6,nan
11859,634,25,9,nan
11873,635,34,0,nan
11872,635,82,0,nan
11871,635,63,2,nan
11870,635,200,3,nan
11869,635,66,6,nan
11868,635,6,9,nan
11883,636,1,0,nan
11882,636,63,0,nan
11881,636,82,2,nan
11880,636,66,3,nan
11879,636,180,4,nan
11878,636,25,9,nan
11893,637,66,0,nan
11892,637,82,0,nan
11891,637,63,2,nan
11890,637,180,4,nan
11889,637,200,6,nan
11888,637,25,9,nan
11904,638,180,0,nan
11903,638,63,0,nan
11902,638,34,1,nan
11901,638,200,2,nan
11900,638,6,4,nan
11899,638,25,9,nan
11914,639,1,0,nan
11913,639,63,0,nan
11912,639,200,1,nan
11911,639,34,4,nan
11910,639,180,6,nan
11909,639,66,9,nan
11924,640,201,0,nan
11923,640,1,0,nan
11922,640,82,1,nan
11921,640,63,3,nan
11920,640,25,4,nan
11919,640,200,6,nan
11918,640,66,9,nan
11934,641,66,0,nan
11933,641,6,0,nan
11932,641,180,2,nan
11931,641,1,4,nan
11930,641,200,6,nan
11929,641,25,9,nan
11943,642,82,0,nan
11942,642,34,0,nan
11941,642,6,1,nan
11940,642,200,4,nan
11939,642,66,6,nan
11938,642,25,9,nan
11721,643,6,0,nan
11720,643,66,0,nan
11719,643,32,2,nan
11718,643,82,3,nan
11717,643,37,4,nan
11729,644,6,0,nan
11728,644,66,0,nan
11727,644,82,0,nan
11726,644,34,0,nan
11725,644,32,3,nan
11738,645,86,0,nan
11737,645,37,0,nan
11736,645,66,1,nan
11735,645,187,3,nan
11734,645,82,4,nan
11746,646,32,0,nan
11745,646,34,2,nan
11744,646,6,3,nan
11743,646,82,4,nan
11742,646,37,6,nan
11755,647,86,0,nan
11754,647,34,0,nan
11753,647,66,0,nan
11752,647,187,1,nan
11751,647,82,2,nan
11750,647,6,4,nan
11764,648,6,0,nan
11763,648,66,0,nan
11762,648,82,2,nan
11761,648,187,3,nan
11760,648,34,4,nan
11773,649,63,0,nan
11772,649,66,0,nan
11771,649,37,2,nan
11770,649,6,3,nan
11769,649,187,4,nan
11784,650,86,0,nan
11783,650,66,0,nan
11782,650,63,0,nan
11781,650,37,0,nan
11780,650,82,1,nan
11779,650,34,2,nan
11778,650,187,4,nan
8305,17,9,18,nan
8306,17,23,11,nan
8307,17,2,4,nan
8308,17,7,5,nan
8309,17,5,1,nan
8310,17,3,0,nan
8311,17,1,0,nan
8312,17,6,0,nan
8313,17,4,0,nan
8314,17,10,0,nan
11795,651,63,0,nan
11794,651,32,0,nan
11793,651,198,0,nan
11792,651,187,0,nan
11791,651,37,0,nan
11790,651,82,1,nan
11789,651,66,5,nan
11806,652,63,0,nan
11805,652,86,0,nan
11804,652,66,0,nan
11803,652,198,0,nan
11802,652,34,2,nan
11801,652,187,3,nan
11800,652,82,4,nan
11817,653,198,0,nan
11816,653,32,0,nan
11815,653,86,0,nan
11814,653,82,0,nan
11813,653,187,1,nan
11812,653,63,2,nan
11811,653,66,3,nan
11828,654,25,0,nan
11827,654,34,0,nan
11826,654,82,0,nan
11825,654,187,0,nan
11824,654,63,1,nan
11823,654,37,2,nan
11822,654,6,3,nan
11838,655,34,0,nan
11837,655,32,0,nan
11836,655,63,0,nan
11835,655,66,1,nan
11834,655,82,2,nan
11833,655,37,3,nan
11832,655,187,4,nan
11526,656,182,0,nan
11525,656,6,0,nan
11524,656,191,0,nan
11522,656,187,4,nan
11531,657,6,0,nan
11530,657,182,1,nan
11529,657,66,2,nan
11537,658,196,0,nan
11536,658,167,0,nan
11535,658,187,2,nan
11544,659,182,2,nan
11543,659,187,3,nan
11542,659,6,4,nan
11549,660,180,1,nan
11548,660,187,3,nan
11555,661,6,0,nan
11554,661,180,3,nan
11553,661,187,4,nan
11561,662,197,0,nan
11560,662,180,3,nan
11559,662,187,4,nan
11558,662,196,6,nan
11568,663,66,0,nan
11567,663,6,1,nan
11566,663,182,2,nan
11565,663,187,3,nan
11564,663,180,6,nan
11575,664,189,0,nan
11574,664,6,0,nan
11573,664,66,0,nan
11571,664,196,3,nan
11581,665,196,0,nan
11580,665,6,2,nan
11579,665,66,4,nan
11587,666,6,0,nan
11586,666,66,1,nan
11585,666,196,3,nan
11265,667,11,0,nan
11264,667,167,0,nan
11263,667,196,1,nan
11262,667,194,2,nan
11261,667,6,3,nan
11260,667,191,4,nan
11259,667,180,9,nan
11277,668,6,0,nan
11276,668,11,0,nan
11275,668,196,2,nan
11274,668,195,4,nan
11273,668,187,6,nan
11272,668,180,9,nan
11285,669,82,0,nan
11284,669,11,0,nan
11283,669,187,2,nan
11282,669,195,4,nan
11281,669,66,6,nan
11280,669,180,9,nan
11296,670,82,0,nan
11295,670,195,1,nan
11294,670,180,2,nan
11293,670,196,3,nan
11292,670,6,4,nan
11291,670,66,6,nan
11290,670,187,9,nan
11305,671,194,0,nan
11304,671,191,2,nan
11303,671,6,3,nan
11302,671,66,4,nan
11301,671,82,6,nan
11300,671,196,9,nan
11316,672,82,0,nan
11315,672,66,1,nan
11314,672,187,2,nan
11313,672,195,3,nan
11312,672,196,4,nan
11311,672,11,6,nan
11310,672,6,9,nan
11325,673,191,0,nan
11324,673,66,0,nan
11323,673,196,1,nan
11322,673,11,2,nan
11321,673,187,3,nan
11320,673,6,6,nan
11319,673,180,9,nan
11336,674,190,0,nan
11335,674,187,0,nan
11334,674,66,1,nan
11333,674,6,3,nan
11332,674,191,4,nan
11331,674,180,6,nan
11330,674,196,9,nan
11347,675,194,1,nan
11346,675,82,2,nan
11345,675,66,3,nan
11344,675,6,4,nan
11343,675,196,6,nan
11342,675,187,9,nan
11358,676,82,0,nan
11357,676,196,1,nan
11356,676,195,2,nan
11355,676,180,3,nan
11354,676,66,4,nan
11353,676,187,9,nan
11368,677,1,0,nan
11367,677,66,0,nan
11366,677,187,3,nan
11365,677,11,4,nan
11364,677,180,6,nan
11363,677,196,9,nan
11379,678,195,0,nan
11378,678,196,0,nan
11377,678,11,2,nan
11376,678,66,3,nan
11375,678,187,6,nan
11374,678,180,9,nan
11160,679,183,2,nan
11159,679,191,3,nan
11158,679,11,4,nan
11157,679,170,6,nan
11156,679,167,9,nan
11171,680,172,0,nan
11170,680,66,1,nan
11169,680,167,2,nan
11168,680,194,3,nan
11167,680,6,4,nan
11166,680,176,6,nan
11165,680,191,9,nan
11181,681,66,0,nan
11180,681,176,0,nan
11179,681,6,3,nan
11178,681,191,6,nan
11177,681,180,9,nan
11192,682,183,0,nan
11191,682,180,1,nan
11190,682,167,3,nan
11189,682,6,4,nan
11188,682,66,8,nan
11187,682,190,9,nan
11198,683,6,0,nan
11197,683,167,3,nan
11196,683,66,4,nan
11195,683,191,9,nan
11207,684,66,0,nan
11206,684,11,1,nan
11205,684,167,2,nan
11204,684,6,4,nan
11203,684,191,6,nan
11202,684,180,9,nan
11217,685,66,0,nan
11216,685,182,0,nan
11215,685,167,2,nan
11214,685,180,0,nan
11213,685,11,3,nan
11212,685,6,4,nan
11211,685,191,9,nan
11227,686,194,0,nan
11226,686,6,1,nan
11225,686,66,2,nan
11224,686,180,3,nan
11223,686,190,4,nan
11222,686,191,9,nan
11237,687,6,0,nan
11236,687,66,2,nan
11235,687,167,3,nan
11234,687,180,4,nan
11233,687,191,6,nan
11232,687,11,9,nan
11245,688,6,0,nan
11244,688,11,0,nan
11243,688,187,0,nan
11242,688,167,3,nan
11241,688,191,4,nan
11240,688,180,9,nan
11255,689,6,0,nan
11254,689,187,0,nan
11253,689,167,1,nan
11252,689,66,2,nan
11251,689,11,3,nan
11250,689,191,6,nan
11249,689,180,9,nan
11076,690,191,0,nan
11075,690,176,0,nan
11074,690,181,0,nan
11073,690,172,0,nan
11086,691,183,0,nan
11085,691,172,0,nan
11084,691,176,0,nan
11083,691,66,0,nan
11082,691,189,0,nan
11095,692,66,0,nan
11094,692,172,0,nan
11093,692,183,0,nan
11092,692,181,1,nan
11091,692,189,2,nan
11106,693,189,0,nan
11105,693,176,0,nan
11104,693,192,0,nan
11103,693,181,0,nan
11102,693,183,0,nan
11101,693,188,1,nan
11114,694,181,0,nan
11113,694,167,0,nan
11112,694,6,1,nan
11111,694,176,2,nan
11125,695,183,0,nan
11124,695,192,0,nan
11123,695,172,0,nan
11122,695,176,0,nan
11121,695,189,0,nan
11134,696,11,0,nan
11133,696,172,0,nan
11132,696,66,0,nan
11131,696,183,1,nan
11146,697,190,0,nan
11145,697,6,0,nan
11144,697,191,0,nan
11143,697,11,0,nan
11142,697,66,0,nan
11155,698,190,0,nan
11154,698,66,0,nan
11153,698,187,0,nan
11152,698,176,0,nan
11151,698,189,2,nan
10918,700,11,0,nan
10910,699,167,0,nan
10909,699,93,0,nan
10908,699,180,0,nan
10907,699,184,0,nan
10906,699,186,0,nan
10917,700,176,0,nan
10916,700,172,0,nan
10915,700,183,0,nan
10914,700,181,1,nan
10913,700,170,2,nan
10926,701,176,0,nan
10925,701,6,0,nan
10924,701,181,0,nan
10923,701,11,1,nan
10922,701,183,3,nan
10932,702,170,0,nan
10931,702,181,1,nan
10930,702,183,3,nan
10929,702,6,4,nan
10942,703,11,0,nan
10941,703,176,0,nan
10940,703,170,0,nan
10939,703,181,0,nan
10949,704,176,0,nan
10948,704,6,0,nan
10947,704,11,1,nan
10946,704,183,4,nan
10957,705,181,0,nan
10956,705,6,1,nan
10955,705,170,3,nan
10954,705,183,4,nan
10953,705,66,6,nan
10965,706,11,0,nan
10964,706,172,0,nan
10963,706,176,1,nan
10962,706,170,2,nan
10961,706,6,3,nan
10973,707,181,0,nan
10972,707,176,0,nan
10971,707,11,0,nan
10970,707,170,1,nan
10981,708,66,0,nan
10980,708,6,0,nan
10979,708,176,1,nan
10728,709,6,0,nan
10727,709,183,0,nan
10726,709,176,1,nan
10725,709,170,2,nan
10737,710,181,0,nan
10736,710,170,0,nan
10735,710,183,1,nan
10734,710,176,2,nan
10744,711,6,0,nan
10743,711,94,0,nan
10742,711,66,3,nan
10741,711,183,4,nan
10752,712,6,0,nan
10751,712,176,0,nan
10750,712,170,1,nan
10749,712,172,3,nan
10761,713,181,0,nan
10760,713,94,0,nan
10759,713,170,1,nan
10758,713,183,3,nan
10757,713,6,4,nan
10771,714,170,0,nan
10770,714,11,0,nan
10769,714,176,0,nan
10768,714,183,0,nan
10767,714,172,0,nan
10779,715,170,0,nan
10778,715,181,0,nan
10777,715,176,0,nan
10776,715,94,2,nan
10775,715,183,4,nan
10788,716,176,0,nan
10787,716,183,0,nan
10786,716,181,0,nan
10785,716,172,1,nan
10784,716,94,2,nan
10799,717,170,0,nan
10798,717,11,0,nan
10797,717,183,0,nan
10796,717,176,0,nan
10795,717,94,1,nan
10794,717,172,2,nan
10806,718,181,0,nan
10805,718,94,0,nan
10804,718,66,0,nan
10803,718,170,0,nan
10527,719,92,0,nan
10526,719,54,0,nan
10525,719,34,0,nan
10524,719,26,0,nan
10523,719,176,0,nan
10522,719,172,1,nan
10538,720,176,0,nan
10537,720,26,0,nan
10536,720,6,0,nan
10535,720,92,0,nan
10534,720,95,1,nan
10533,720,66,3,nan
10532,720,34,4,nan
10550,721,54,0,nan
10549,721,26,0,nan
10548,721,170,0,nan
10547,721,95,0,nan
10546,721,176,0,nan
10545,721,66,2,nan
10560,722,92,0,nan
10559,722,6,0,nan
10558,722,94,0,nan
10557,722,26,0,nan
10556,722,176,1,nan
10555,722,34,3,nan
10573,723,94,0,nan
10572,723,92,0,nan
10571,723,97,0,nan
10570,723,34,0,nan
10569,723,95,0,nan
10568,723,170,0,nan
10567,723,26,0,nan
10585,724,97,0,nan
10584,724,26,0,nan
10583,724,92,0,nan
10582,724,34,0,nan
10581,724,170,1,nan
10580,724,176,2,nan
10579,724,95,3,nan
10600,725,167,0,nan
10599,725,95,0,nan
10598,725,92,0,nan
10597,725,97,0,nan
10596,725,6,0,nan
10595,725,54,0,nan
10594,725,26,0,nan
10593,725,176,0,nan
10611,726,26,0,nan
10610,726,176,0,nan
10609,726,170,0,nan
10608,726,98,0,nan
10607,726,95,1,nan
10606,726,6,2,nan
10605,726,34,3,nan
10620,727,6,0,nan
10619,727,54,0,nan
10618,727,95,0,nan
10617,727,176,0,nan
10616,727,170,2,nan
10333,729,26,0,nan
10332,729,99,0,nan
10331,729,95,1,nan
10330,729,170,2,nan
10329,729,6,4,nan
10328,729,172,6,nan
10341,730,175,0,nan
10340,730,176,0,nan
10339,730,172,0,nan
10338,730,66,1,nan
10337,730,95,2,nan
10336,730,26,3,nan
10347,731,170,0,nan
10346,731,95,0,nan
10345,731,26,2,nan
10344,731,6,4,nan
10343,731,66,6,nan
10354,732,87,0,nan
10353,732,172,0,nan
10352,732,26,2,nan
10351,732,66,4,nan
10365,733,97,0,nan
10364,733,176,0,nan
10363,733,6,0,nan
10362,733,99,0,nan
10361,733,95,0,nan
10360,733,66,3,nan
10373,734,34,0,nan
10372,734,100,0,nan
10371,734,6,1,nan
10370,734,170,2,nan
10369,734,172,3,nan
10368,734,95,4,nan
10384,735,97,0,nan
10383,735,99,0,nan
10382,735,26,0,nan
10381,735,176,0,nan
10380,735,172,0,nan
10379,735,95,1,nan
10393,736,176,1,nan
10392,736,95,2,nan
10391,736,34,3,nan
10390,736,170,4,nan
10401,737,26,0,nan
10400,737,89,0,nan
10399,737,95,0,nan
10398,737,172,2,nan
10397,737,34,3,nan
10219,741,101,0,nan
10199,738,99,0,nan
10198,738,66,0,nan
10197,738,167,0,nan
10196,738,170,1,nan
10210,740,167,0,nan
10204,739,95,0,nan
10203,739,66,0,nan
10201,739,172,4,nan
10209,740,66,0,nan
10208,740,172,0,nan
10207,740,95,1,nan
10218,741,99,0,nan
10217,741,174,0,nan
10216,741,167,0,nan
10215,741,66,1,nan
10212,741,95,6,nan
10327,729,66,9,nan
10246,744,99,0,nan
10228,742,99,0,nan
10227,742,102,0,nan
10222,742,95,2,nan
10235,743,103,0,nan
10234,743,66,0,nan
10233,743,167,0,nan
10232,743,95,0,nan
10245,744,174,0,nan
10244,744,101,0,nan
10243,744,175,0,nan
10242,744,173,0,nan
10241,744,172,0,nan
10240,744,167,0,nan
10250,745,170,3,nan
10249,745,66,4,nan
10248,745,95,6,nan
10247,745,172,9,nan
10028,749,117,0,nan
10027,749,167,0,nan
10026,749,6,2,nan
10025,749,66,4,nan
10024,749,32,6,nan
10023,749,170,8,nan
9903,757,115,0,nan
9902,757,109,0,nan
9901,757,121,0,nan
9893,756,105,0,nan
9900,757,120,0,nan
9899,757,119,0,nan
9898,757,114,0,nan
10010,747,101,0,nan
10009,747,167,0,nan
10008,747,66,2,nan
10007,747,6,4,nan
10006,747,170,6,nan
10005,747,32,8,nan
10003,746,104,0,nan
10002,746,66,0,nan
10001,746,32,1,nan
10000,746,167,3,nan
9999,746,6,8,nan
9998,746,170,8,nan
9886,764,105,0,nan
9885,764,125,0,nan
9884,764,169,0,nan
9883,764,124,0,nan
9882,764,168,0,nan
9881,764,113,0,nan
9880,764,167,0,nan
9879,764,95,0,nan
9904,757,122,0,nan
9875,763,32,0,nan
9874,763,105,0,nan
9873,763,167,0,nan
9871,763,66,0,nan
9872,763,117,0,nan
9937,762,32,0,nan
9936,762,167,0,nan
9935,762,117,0,nan
9933,762,6,4,nan
9931,761,32,0,nan
9930,761,167,0,nan
9928,761,170,3,nan
9916,759,32,0,nan
9926,760,123,0,nan
9925,760,118,0,nan
9924,760,101,0,nan
9923,760,167,0,nan
9922,760,105,0,nan
9921,760,169,0,nan
9920,760,32,0,nan
9915,759,167,0,nan
9914,759,105,0,nan
10022,748,116,0,nan
9912,759,170,4,nan
9910,758,117,0,nan
9909,758,95,0,nan
9908,758,6,2,nan
9907,758,32,3,nan
9906,758,170,6,nan
9905,758,66,8,nan
9897,757,113,0,nan
9896,757,108,3,nan
9895,757,110,5,nan
9929,761,66,2,nan
9892,756,95,0,nan
9891,756,32,0,nan
9890,756,66,0,nan
9889,756,167,0,nan
9888,756,6,6,nan
9887,756,170,8,nan
9669,775,32,0,nan
9668,775,87,0,nan
9667,775,105,0,nan
9666,775,66,5,nan
9665,775,6,10,nan
9664,775,118,9,nan
9663,774,66,0,nan
9662,774,32,0,nan
9661,774,87,2,nan
9660,774,105,0,nan
9659,774,6,6,nan
9658,774,118,8,nan
9657,773,32,0,nan
9656,773,105,0,nan
9655,773,87,0,nan
9654,773,66,3,nan
9653,773,6,6,nan
9652,773,118,8,nan
9651,772,105,0,nan
9650,772,66,0,nan
9649,772,32,0,nan
9648,772,95,0,nan
9647,772,6,3,nan
9646,772,87,6,nan
9645,772,118,8,nan
9644,771,125,0,nan
9643,771,32,0,nan
9642,771,105,0,nan
9641,771,66,2,nan
9640,771,118,3,nan
9639,771,87,4,nan
9638,771,6,8,nan
9637,770,32,0,nan
9636,770,66,0,nan
9635,770,87,0,nan
9634,770,105,3,nan
9633,770,118,6,nan
9632,770,6,8,nan
9631,769,87,0,nan
9630,769,105,0,nan
9629,769,66,2,nan
9628,769,32,3,nan
9627,769,6,6,nan
9626,769,118,8,nan
9927,761,6,8,nan
9919,760,117,0,nan
9918,760,66,6,nan
9917,760,170,8,nan
9934,762,66,2,nan
9618,767,95,0,nan
9617,767,105,0,nan
9616,767,32,0,nan
9615,767,6,2,nan
9614,767,87,3,nan
9613,767,66,6,nan
9612,767,118,8,nan
9611,766,127,0,nan
9610,766,125,0,nan
9609,766,118,0,nan
9608,766,105,0,nan
9607,766,32,0,nan
9606,766,66,2,nan
9605,766,6,6,nan
9604,766,87,8,nan
9603,765,105,3,nan
9602,765,6,6,nan
9601,765,87,8,nan
11238,687,194,0,nan
11231,686,170,0,nan
11230,686,189,0,nan
11229,686,176,0,nan
11228,686,167,0,nan
11221,685,90,0,nan
11220,685,82,0,nan
11219,685,190,0,nan
11218,685,26,0,nan
11210,684,193,0,nan
11209,684,190,0,nan
11208,684,183,0,nan
11201,683,183,0,nan
11200,683,180,0,nan
11199,683,190,0,nan
11194,682,11,0,nan
11193,682,191,0,nan
11186,681,194,0,nan
11185,681,190,0,nan
11184,681,11,0,nan
11183,681,167,0,nan
11182,681,183,0,nan
11176,680,189,0,nan
11175,680,183,0,nan
11174,680,82,0,nan
11173,680,190,0,nan
11172,680,11,0,nan
11164,679,66,0,nan
11163,679,189,0,nan
11162,679,176,0,nan
11161,679,184,0,nan
11147,697,189,0,nan
11137,696,181,0,nan
11136,696,189,0,nan
11135,696,190,0,nan
11126,695,181,0,nan
11116,694,189,0,nan
11115,694,183,0,nan
11107,693,91,0,nan
11096,692,176,0,nan
11087,691,188,0,nan
11078,690,187,0,nan
11077,690,183,0,nan
11150,698,11,3,nan
11149,698,191,6,nan
11148,698,167,9,nan
11141,697,172,1,nan
11140,697,187,2,nan
11139,697,167,6,nan
11138,697,176,9,nan
11130,696,176,2,nan
11129,696,167,3,nan
11128,696,191,4,nan
11127,696,6,9,nan
11120,695,6,1,nan
11119,695,66,3,nan
11118,695,167,6,nan
11117,695,191,9,nan
11110,694,172,4,nan
11109,694,66,6,nan
11108,694,191,9,nan
11100,693,167,2,nan
11099,693,172,3,nan
11098,693,66,4,nan
11097,693,191,15,nan
11090,692,167,3,nan
11089,692,6,6,nan
11088,692,191,9,nan
11081,691,191,3,nan
11080,691,167,6,nan
11079,691,6,9,nan
11072,690,167,0,nan
11071,690,6,6,nan
11070,690,66,9,nan
10982,708,170,0,nan
10974,707,172,0,nan
10966,706,181,0,nan
10958,705,176,0,nan
10951,704,170,0,nan
10950,704,181,0,nan
10943,703,186,0,nan
10934,702,11,0,nan
10933,702,176,0,nan
10978,708,181,3,nan
10977,708,172,4,nan
10976,708,183,6,nan
10975,708,11,9,nan
10969,707,6,3,nan
10968,707,183,6,nan
10967,707,66,9,nan
10960,706,183,4,nan
10959,706,66,9,nan
10952,705,172,9,nan
10945,704,66,6,nan
10944,704,172,9,nan
10938,703,183,1,nan
10937,703,6,4,nan
10936,703,66,6,nan
10935,703,172,9,nan
10928,702,66,6,nan
10927,702,172,9,nan
10921,701,170,4,nan
10920,701,66,6,nan
10919,701,172,9,nan
10912,700,6,6,nan
10911,700,66,9,nan
10905,699,185,0,nan
10904,699,176,0,nan
10903,699,51,0,nan
10902,699,182,0,nan
10901,699,183,0,nan
10900,699,181,0,nan
10899,699,170,2,nan
10898,699,66,4,nan
10897,699,6,6,nan
10896,699,172,9,nan
10807,718,176,0,nan
10790,716,11,0,nan
10789,716,96,0,nan
10780,715,172,0,nan
10772,714,92,0,nan
10763,713,182,0,nan
10762,713,176,0,nan
10754,712,181,0,nan
10753,712,94,0,nan
10746,711,176,0,nan
10745,711,92,0,nan
10738,710,95,0,nan
10730,709,92,0,nan
10729,709,94,0,nan
10802,718,172,3,nan
10801,718,6,6,nan
10800,718,183,9,nan
10793,717,181,4,nan
10792,717,6,6,nan
10791,717,66,9,nan
10783,716,66,3,nan
10782,716,170,6,nan
10781,716,6,9,nan
10774,715,66,6,nan
10773,715,6,9,nan
10766,714,181,3,nan
10765,714,66,6,nan
10764,714,6,9,nan
10756,713,66,6,nan
10755,713,172,9,nan
10748,712,66,6,nan
10747,712,183,9,nan
10740,711,170,6,nan
10739,711,172,9,nan
10733,710,66,3,nan
10732,710,6,6,nan
10731,710,172,9,nan
10724,709,172,4,nan
10723,709,66,9,nan
10622,727,32,0,nan
10621,727,26,0,nan
10612,726,54,0,nan
10602,725,173,0,nan
10601,725,179,0,nan
10587,724,54,0,nan
10586,724,177,0,nan
10575,723,54,0,nan
10574,723,86,0,nan
10562,722,86,0,nan
10561,722,54,0,nan
10551,721,92,0,nan
10540,720,94,0,nan
10539,720,54,0,nan
10529,719,95,0,nan
10528,719,86,0,nan
10634,728,26,0,nan
10633,728,176,0,nan
10632,728,51,0,nan
10631,728,180,0,nan
10630,728,167,0,nan
10629,728,89,0,nan
10628,728,95,0,nan
10627,728,6,2,nan
10626,728,170,3,nan
10625,728,66,4,nan
10624,728,34,6,nan
10623,728,172,9,nan
10615,727,66,4,nan
10614,727,34,6,nan
10613,727,172,9,nan
10604,726,172,4,nan
10603,726,66,9,nan
10592,725,34,2,nan
10591,725,94,3,nan
10590,725,170,4,nan
10589,725,66,6,nan
10588,725,172,9,nan
10578,724,66,4,nan
10577,724,172,6,nan
10576,724,6,9,nan
10566,723,176,1,nan
10565,723,66,4,nan
10564,723,6,6,nan
10563,723,172,9,nan
10554,722,66,0,nan
10553,722,170,6,nan
10552,722,172,9,nan
10544,721,94,3,nan
10543,721,6,4,nan
10542,721,34,6,nan
10541,721,172,9,nan
10531,720,170,6,nan
10530,720,172,9,nan
10521,719,6,3,nan
10520,719,170,4,nan
10519,719,66,9,nan
10403,737,99,0,nan
10402,737,178,0,nan
10394,736,26,0,nan
10387,735,177,0,nan
10386,735,86,0,nan
10385,735,174,0,nan
10375,734,176,0,nan
10374,734,97,0,nan
10356,732,32,0,nan
10355,732,176,0,nan
10348,731,176,0,nan
10396,737,170,6,nan
10395,737,66,9,nan
10389,736,66,6,nan
10388,736,172,9,nan
10378,735,6,3,nan
10377,735,170,4,nan
10376,735,66,9,nan
10367,734,26,6,nan
10366,734,66,9,nan
10359,733,170,4,nan
10358,733,26,6,nan
10357,733,172,9,nan
10350,732,170,6,nan
10349,732,95,9,nan
10342,731,172,9,nan
10335,730,6,6,nan
10334,730,170,9,nan
10239,744,66,2,nan
10226,742,97,0,nan
10225,742,167,0,nan
10224,742,172,0,nan
10214,741,170,2,nan
10206,740,170,2,nan
10238,744,170,4,nan
10237,744,95,6,nan
10236,744,6,9,nan
10231,743,170,2,nan
10230,743,6,6,nan
10229,743,172,9,nan
10223,742,66,0,nan
10221,742,170,4,nan
10220,742,6,19,nan
10213,741,172,4,nan
10211,741,6,9,nan
10205,740,6,9,nan
10202,739,170,1,nan
10200,739,6,9,nan
10195,738,95,2,nan
10194,738,6,6,nan
10193,738,172,9,nan
10070,755,105,0,nan
10069,755,171,0,nan
10063,754,105,0,nan
10062,754,167,0,nan
10055,753,66,0,nan
10050,752,171,0,nan
10049,752,167,0,nan
10042,751,106,0,nan
10041,751,118,0,nan
10029,749,106,0,nan
10012,747,171,0,nan
10011,747,106,0,nan
10004,746,105,0,nan
10021,748,115,0,nan
10020,748,114,0,nan
10019,748,113,0,nan
10018,748,112,0,nan
10017,748,111,1,nan
10016,748,110,2,nan
10015,748,109,3,nan
10014,748,108,4,nan
10013,748,107,8,nan
9894,757,107,8,nan
9911,759,6,8,nan
9878,764,32,2,nan
9877,764,6,4,nan
9876,764,170,8,nan
9870,763,6,6,nan
9869,763,170,8,nan
